HASH_KEY,AGE_GROUP,INCOME_CATEGORY,HOUSEHOLD_OCCUPANCY,CHILDREN_AT_HOME,HOUSEHOLD_SIZE,NUMBER_OF_BEDROOMS,OCCUPATION,EMPLOYMENT_STATUS,HIGHEST_QUALIFICATION,HOME_OWNERSHIP,HOME_TYPE,HOME_VALUE,SOCIAL_GRADE,TARIFF_GROUP,ESTIMATED_CONSUMPTION_ELEC_DAY,ESTIMATED_CONSUMPTION_ELEC_NIGHT,ESTIMATED_CONSUMPTION_TOTAL
66ed74dcbcc7017c4d3d02ca61b04eeb625a6ce614b0a3bf12baa6519ac4b905,65-74,"30,000-39,999",Single Adult Household,0,2,2,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,1782,0,1782
b3c8e63b76e3795f6e063a1c08b8b9e16b0192d869918281c9eb3c0d79aa7768,55-64,"50,000-74,999",Couple Household,1,3-4,3,Office Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,Standard,7963,0,7963
0bf4157efad6d458a40629719655c2ce6fa1e514f873b443115452a8ba4917d1,55-64,"30,000-39,999",Couple Household,0,2,2,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C2,EDF Essentials,1348,0,1348
ef3adbef91bbe50d9c0863c7bddbfbf7509770f6380f45350825663bb6ef87b2,35-44,"100,000+",Couple Household,2+,3-4,5+,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,EDF Essentials,17794,0,17794
e826e25e60ad576b66bfb1f957628ffb730ab1805f467679250c68964dbe3e51,55-64,"40,000-49,999",Couple Household,0,2,3,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,2067,0,2067
3e90a81d4a49c4f59ebf8117d0d4858c528bb66519b94d35693d4265b0550366,55-64,"75,000-99,999",Couple Household,1,3-4,5+,Office Worker,Employed,University Degree or Higher,Owner Occupied,Terraced House,500k+,Social grade B,Deemed,2923,0,2923
5be0f4f29de3ffbb5bc57d985734e048b130a7c562c577a83d5f4e8564f52762,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,1769,0,1769
dda7b57e166485e7295782e611c7a03a0c067103aa85477a9de9b6cc7fd1889d,55-64,"10,000-19,999",Single Adult Household,Unknown,3-4,3,Unemployed,Not Employed,Secondary Education or Less,Social Renting,Terraced House,100-150k,Unknown,Deemed,1232,0,1232
0a7a32c48e418e7fd17e2daca849bf42b3101031903fbd5078d5edafa24c9125,45-54,"10,000-19,999",Single Adult Household,0,1,1,Service Sector,Employed,GCSE Equivalent,Social Renting,Flat or Maisonette,100-150k,Unknown,EDF Essentials,1177,0,1177
d1b4ae2238c12632b541a5d3df66c7963e1c195e9992200cde244799137b83e0,55-64,"50,000-74,999",Couple Household,0,2,4,Looking after home,Not Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,3965,0,3965
df68b7ebed6900e1324ced03ea7a3b688f27830e50ed4835b4a8d68078fc9d27,45-54,"50,000-74,999",Couple Household,1,3-4,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Goelectric,3439,0,3439
201a78eaaa4ea461cb9d06ea5e93c0c9c99bf7829f113d3086a066f1242bd18b,65-74,"40,000-49,999",Single Adult Household,0,1,2,Retired,Not Employed,University Degree or Higher,Owner Occupied,Flat or Maisonette,500k+,Social grade B,Fix Total Service,1315,0,1315
3ab085c095f0d805b11974bf44014a3eef547b31a844a2425bcfc31f26ffef36,18-24,"100,000+",Couple Household,2+,3-4,4,Looking after home,Not Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,EDF Essentials,2476,0,2476
862fd9e77b13c686ddb41703eba15e058d9f1d18fcefc461b1852af28ca0408f,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Fix Total Service,1612,0,1612
13c9dcb73c897a3ad50c5a9ce1a83814fed0d34d302ee78b8db17a53386dc817,75+,"10,000-19,999",Single Adult Household,1,2,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,Standard,4256,0,4256
b91e58cd2804a5c3b3b738b8ed0534a85119cdcbf33e99855f252e1d24ceb445,55-64,"40,000-49,999",Couple Household,0,2,3,Looking after home,Not Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,4332,0,4332
5ec7b36688db187609e2307bb63b3303591418c5248398678ad9608e7f9d1c2e,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,Standard,1459,0,1459
d26fd04448f126265b849a2dcf6a99451b01b10e088c083263282c86596cf1ca,35-44,"40,000-49,999",Couple Household,0,2,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade A,Easy Online,4925,0,4925
c12c7b4d84842117d587590f2728c8a75851dbfbe29c466c7d5f2aebf4441307,65-74,"10,000-19,999",Single Adult Household,0,1,1,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Flat or Maisonette,100-150k,Social grade D,Standard,1988,0,1988
ccdb637bcd66f8a4908470ffe5a9d6e681a83a9e315b63d17e8952999eb4592b,75+,"30,000-39,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,500k+,Social grade A,Standard,2230,0,2230
5e85a8da009942db47152899d055f9d6d9dd5e7ce057704fbc3b60003f01a536,65-74,"30,000-39,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade C1,EDF Essentials,2021,0,2021
0c24b4706a072e40fd10b8b5159fef22762a460a33131939d420f822ef3a4429,25-34,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Standard,3084,0,3084
ae7ea21ff350d1884522edf53c4fe701117a1d768b38e2edfac632169d8a5f72,18-24,"100,000+",Couple Household,2+,3-4,5+,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,3881,0,3881
c74babfa58dba1ec18edbdd83fe8924da255c966c9dc5a34ee9ed418f12e83cb,55-64,"50,000-74,999",Couple Household,0,2,4,Professional,Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade B,Standard,2817,0,2817
90fcd0ce07a739739cbae9f8a6d9ec698e71077471df48b3a01c7069d53586bd,45-54,"75,000-99,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,500k+,Social grade C1,Standard,2792,0,2792
6ca1d30be59b8c4f8b742b98e45783351102b09d9f480d5ca17f7083903dea6b,55-64,"100,000+",Couple Household,1,2,4,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Deemed,3000,0,3000
ab8bad532ac641fa13728e2f7fd582655061c6398071107934b3e40d5afc2e3b,65-74,"40,000-49,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade B,EDF Essentials,1856,0,1856
2ac811d32213336ffe6ce8690f58bdb499a34fccc658139f645443d0f34d4fd0,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Safeguard Assist,2317,0,2317
9fa209e640c8c0cc56fd51ae7fff14f252f04736bbb00e2094f9c3f7041ecceb,65-74,"40,000-49,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,Safeguard Assist,4650,0,4650
6dc78a7d4bff392ad36317dd7de285b2f0e3f8cda2ab2aae6751da4ec3b59d67,45-54,"0-9,999",Single Adult Household,1,2,2,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Flat or Maisonette,0-100k,Social grade C1,Deemed,3047,0,3047
f067ddaf024af978b822478fbe5d4c0d77c94a3d1389825f14125c8367dde6e7,55-64,"40,000-49,999",Couple Household,0,2,4,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C2,Standard,3687,0,3687
bb2dd10edc06dfae254c1cf88e936f1b8263fddc12259c056b0a3b2fc77d7dc0,55-64,"50,000-74,999",Couple Household,0,2,4,Looking after home,Not Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,5792,0,5792
b0bf17898f8b4f54e9b74db856217d7f3f01f6995204418a67723ea547197251,55-64,"20,000-29,999",Single Adult Household,0,2,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade C1,EDF Essentials,2293,0,2293
623e0285894fe401321878e7cd52ac6c057e5434c51bac5eac5ded50422a0bf6,45-54,"75,000-99,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,500k+,Social grade C2,Standard,2538,0,2538
e687915653f517ba03234db0f6824c840a5fef4d02c151d7de680a61d5d2e1fb,65-74,"10,000-19,999",Single Adult Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade C2,Standard,2876,0,2876
56b40dc556a83eff76927cc1495a6926a600370857e7d3436a1f3d3457d2550b,55-64,"20,000-29,999",Single Adult Household,0,1,2,Service Sector,Employed,GCSE Equivalent,Private Renting,Terraced House,0-100k,Social grade D,EDF Essentials,2198,0,2198
9349b9b86c7020674ebadf6f2e375ae900a57c968a633626a86180aeff143743,25-34,"40,000-49,999",Couple Household,1,2,2,Professional,Employed,University Degree or Higher,Private Renting,Terraced House,150-250k,Social grade C1,EDF Essentials,2624,0,2624
ffba8412c38b3152abbf790a602f70ccea9313ab717d42db3f74c95bad3a1a6b,35-44,"100,000+",Couple Household,2+,3-4,5+,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,500k+,Social grade B,Standard,4097,0,4097
68cfd7200549fa7985b4a944ab49311b73570da6cdba017cd82c2abfc4f2d920,65-74,"20,000-29,999",Couple Household,1,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,2174,0,2174
577b2a21181d447a10274a4a129bbf2f2b6804195117ab0f4a9377a822826dc1,55-64,"40,000-49,999",Single Adult Household,0,1,2,Student,Not Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Standard,1889,0,1889
86b97dfb180d5cece2724b3a9c68e656018a1388962f30f9a66d540352bb61d9,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Standard,1386,0,1386
f85be22393e73dc2093da561c145e1518985a1d3935bb57db680cd560ad9f21a,35-44,"100,000+",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,6988,0,6988
98dcc14b6d9e32e9b0a3698a1765bfb6228c076a623f2548cd0181829edff188,75+,"10,000-19,999",Single Adult Household,0,1,5+,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade B,Deemed,4010,0,4010
0d4015ae3f42d3a2068e01ebd780907a95cc16ba1496ea154e5ac7f111ae8f9a,65-74,"30,000-39,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,3386,0,3386
2c8c1dd529fc55c88dd5ff583b10caab85b9b6a70cc07cc75846ed330aaa737b,35-44,"20,000-29,999",Single Adult Household,1,2,2,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C1,Standard,1077,0,1077
df667858fd2e412dbd14924ff1c4cb4f6b89ba69dfdd135f9bd475310c7a3bb2,65-74,"75,000-99,999",Couple Household,0,2,4,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,EDF Essentials,6925,0,6925
8dae89f616a2c08792d56e63c2e7a8243caab5695fb89f3d69f1e6895eea503f,65-74,"75,000-99,999",Couple Household,1,3-4,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade A,Standard,3427,0,3427
a267751265f3b604060c11db8ae0e5e97784c6a47881f6060adf2b705d0723ab,65-74,"75,000-99,999",Couple Household,1,3-4,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Fix Total Service,4005,0,4005
887221ab9740e2d7181d78fa48ae3fe9377997240984d1dce6ccd7f372a17614,55-64,"10,000-19,999",Single Adult Household,0,1,2,Looking after home,Not Employed,GCSE Equivalent,Social Renting,Semi-Detached House,100-150k,Unknown,Standard,1120,0,1120
f84429aff1a7f0c9faafb4bbc31b14ee17fd340cf5793fdc1cba5b944ab1e9eb,25-34,"30,000-39,999",Couple Household,1,3-4,1,Skilled Manual Worker,Employed,University Degree or Higher,Owner Occupied,Terraced House,150-250k,Social grade C2,Standard,1530,0,1530
116979254ab40454ffbb44d1889f37e81981ebd6ad0f010e4d80b30fbad4d2e1,55-64,"40,000-49,999",Couple Household,1,3-4,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C2,Standard,1283,0,1283
432521c616a3c62c177181474448695ed4deb7a7d24b3c6d073baf20279db26e,25-34,"50,000-74,999",Couple Household,1,3-4,2,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Standard,2032,0,2032
b06331470b74e7f9ec68d12f29044f17e450caaab777178f36128bd0c7d23c83,65-74,"30,000-39,999",Couple Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,Deemed,1765,0,1765
f3a171a17cf9b11b1cb84e10e86d24d2e67ef583669b7b0312d6d13a632e9993,35-44,"40,000-49,999",Couple Household,1,3-4,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C2,Fix Total Service,2203,0,2203
29eab79a05cd72a23c3bcf27c76b1041191b9c8190f15009350484165bb000b5,65-74,"50,000-74,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,500k+,Social grade B,Standard,2255,0,2255
609ce47500bf56ca859a693a9dc6eca299e79ad8b4581dce53b0a1e93cec1041,35-44,"100,000+",Single Adult Household,0,2,1,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,500k+,Social grade B,Standard,2736,0,2736
8a92037771d7c6eb48b1eb4b5ffb5e1ad60d597c1de6cfe6bbdc626198b3f66a,35-44,"40,000-49,999",Couple Household,2+,3-4,2,Skilled Manual Worker,Employed,A Level Equivalent,Private Renting,Terraced House,150-250k,Social grade D,Standard,1426,0,1426
a8eade94e8d42da651fef038a0c6fd8a8c2227fa72a06038dab1695b3840954a,35-44,"50,000-74,999",Couple Household,2+,3-4,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,150-250k,Social grade C1,EDF Essentials,1344,0,1344
2f1a91b015a8e548a1bab674e1d3660eb5f13e92cd1736fcfed80cc256dc0ae1,65-74,"20,000-29,999",Single Adult Household,0,2,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,2690,0,2690
f8b9269837603e11d370182d7a33b4fad56c345abdac58ba638318840fa86b21,65-74,"20,000-29,999",Couple Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,1703,0,1703
6e8864cccf99f3cb7792bb157ac383c5d8e6049d0c32eb4c2a3c63e8ca44c413,55-64,"30,000-39,999",Couple Household,0,2,4,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,3559,0,3559
d3fa4deb80c2b54881ef1de9be079c492730192bbad521f973ed53e496eefb90,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,2473,0,2473
c26122338dfc27a2b0f8a2224e9096f7ee0b848a8c441b5ef7cbbf5bd47b0fbf,55-64,"50,000-74,999",Couple Household,0,2,3,Director/Managerial,Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade B,Standard,2299,0,2299
e6c687bc1e34a9bd6f6911dc2190bf444bd23c04b85d70093ebf7f06ae045825,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade B,Deemed,4487,0,4487
4c30c680e605ecdb971319bb0afacfff578531c4543605a48cf663ec4f0b75b9,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Standard,1583,0,1583
84422e1fc5d3d879c1e18103d5d38faab0194e3553d665a20bad23b0a39f4566,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,EDF Essentials,4145,0,4145
b941f3894e582fa846d108f1ddc268ee78551f1345edf5c4313b910a0def6f91,55-64,"30,000-39,999",Single Adult Household,0,1,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,250-500k,Social grade C1,Deemed,2391,0,2391
1fda409491f6c126dcbb3b6ec4a5ab1d5667a68e61cd0133096d702e05ff98f8,65-74,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Semi-Detached House,100-150k,Social grade C1,Fix Total Service,1243,0,1243
fdd7015ec9cc17f0e0a8bc8036dcfb1cff6c196df9a27616200a93f8e5b15637,25-34,"50,000-74,999",Single Adult Household,0,1,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,150-250k,Social grade C1,Deemed,4475,0,4475
848b70da4f01a052b20859c49b0e88e3231b090f627312138a93362a3084bec2,35-44,"0-9,999",Single Adult Household,0,1,3,Service Sector,Employed,GCSE Equivalent,Private Renting,Terraced House,150-250k,Social grade D,Deemed,1714,0,1714
1a72df7b0ff00c73881b11adbd76609d97c39078e3f56942c36def8493fa4eaa,55-64,"10,000-19,999",Single Adult Household,0,2,3,Looking after home,Not Employed,GCSE Equivalent,Social Renting,Semi-Detached House,250-500k,Unknown,Standard,2719,0,2719
c862a9e261b8a62679aca0c38e2e06594b947458dea3a8a85acdcc65e27ea714,65-74,"30,000-39,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,2149,0,2149
9f54c4a99c7c6b07136dec7dd8559ecefdf2d60e4e5fe96cfd76ef182b22806a,45-54,"30,000-39,999",Couple Household,2+,3-4,3,Office Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Fix Total Service,2351,0,2351
14def0ed6d323f619a44aa64cac5cc1ee7c94777f3302063c488b8a0c3138043,55-64,"50,000-74,999",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,2885,0,2885
6698b779167139e98d24251ee8f2e9f31e0769298027dbdfd41a9121821b5fd2,65-74,"30,000-39,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,4579,0,4579
6243c659af09a201365beaffc35e205302c81cc03432b9d361a386ef399bd439,35-44,"100,000+",Single Adult Household,2+,3-4,2,Skilled Manual Worker,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,500k+,Social grade B,Deemed,887,0,887
fe73ca8cdb323ce3042937f6f519c2a832bdb79b2e273736f815668762ee4f25,65-74,"20,000-29,999",Single Adult Household,0,2,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C2,EDF Essentials,3185,0,3185
11a84b74fa5fea7af46b8cf0c05d4bc34475f4b6dc2b933b6e4ebadafc7d2ea5,45-54,"30,000-39,999",Single Adult Household,1,2,2,Skilled Manual Worker,Employed,GCSE Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C2,Easy Online,2158,0,2158
cce0437936feb2735a9b86cadb459218a535b2b27f1e3cfc93709f84c59f82b3,55-64,"30,000-39,999",Couple Household,0,2,3,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,1798,0,1798
cbd8aee5e7a6ee4e5229f4922b00c8533adde367b273f04f13eb5a56ff4e7d33,65-74,"10,000-19,999",Single Adult Household,0,2,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Terraced House,150-250k,Social grade C2,EDF Essentials,1910,0,1910
4eb86ddef4daa0b6334efc728e81faba9a73122b5512c8fde617bf40e87625d8,45-54,"75,000-99,999",Couple Household,1,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,Deemed,3184,0,3184
2e2ada6240dd52579e458312441428d83a0230a86bada2eeb681541936a56bd3,55-64,"75,000-99,999",Couple Household,0,2,4,Office Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade C1,Standard,2438,0,2438
d051789be7eedd358a5946c04133c415a7cfb0d95aa1e4079c292a33d1dd829a,45-54,"50,000-74,999",Couple Household,1,3-4,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Easy Online,4188,0,4188
