ANON_ID,Group,Post,Pre,AGE_GROUP,INCOME_CATEGORY,HOUSEHOLD_OCCUPANCY,CHILDREN_AT_HOME,HOUSEHOLD_SIZE,NUMBER_OF_BEDROOMS,OCCUPATION,EMPLOYMENT_STATUS,HIGHEST_QUALIFICATION,HOME_OWNERSHIP,HOME_TYPE,HOME_VALUE,SOCIAL_GRADE,TARIFF_GROUP,Delta,Delta_pct,Cluster
c74babfa58dba1ec18edbdd83fe8924da255c966c9dc5a34ee9ed418f12e83cb,Intervention,0.3139359351988218,0.3376218487394958,55-64,"50,000-74,999",Couple Household,0,2,4,Professional,Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade B,Standard,-0.02368591354067401,-0.07015515621724387,4.0
c806a7f909cb1dd6b9654c6dadced93543bbf3336f275974963d4e0c65bd6109,Intervention,0.2975788701393984,0.2846096654275093,55-64,"50,000-74,999",Couple Household,0,2,4,Professional,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Standard,0.01296920471188906,0.04556839168623507,7.0
c855a9d686ad6d160ad7897bd02870b1f4d7843beffe411d2a7c8138e7bf67dc,Intervention,0.22567157584683356,0.2810735155513666,45-54,"50,000-74,999",Couple Household,1,3-4,3,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Detached House,150-250k,Social grade C1,EDF Essentials,-0.055401939704533054,-0.19710836005254384,2.0
c862a9e261b8a62679aca0c38e2e06594b947458dea3a8a85acdcc65e27ea714,Intervention,0.15279626972740315,0.16813320999074932,65-74,"30,000-39,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,-0.015336940263346172,-0.0912189820451891,7.0
c996a65e2ab4ec4bd19f57ee35191369e6dc8944a98d6b108515b30203a82ee5,Intervention,0.3502,0.38885495829471733,55-64,"75,000-99,999",Couple Household,0,2,4,Looking after home,Not Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade C1,Standard,-0.03865495829471732,-0.0994071374690311,7.0
cb4c61dd6f3d6f4566424c0ff3d06450e25c8d373822118eaf590b44c36b78e3,Intervention,0.2584283636363636,0.21797266729500472,55-64,"20,000-29,999",Couple Household,0,2,3,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C2,Standard,0.0404556963413589,0.1855998591172262,1.0
cb504146b8c65547dbf482ddd775f79626c53d3ba3a3b26e333ee40c01fcb5b5,Intervention,0.39902062588904696,0.45019116279069765,55-64,"50,000-74,999",Couple Household,0,2,4,Office Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,-0.05117053690165069,-0.11366401904570667,0.0
cbf169ea7591b7130e014e74bf34aea229879aeb08d39ecdc354bb82452cbb9b,Intervention,0.11125,0.15713308687615526,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Skilled Manual Worker,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,Deemed,-0.04588308687615526,-0.29200143514216137,1.0
cc0b1f5e0d592dff72cebd160d481784e560bbaaa06e24e09963f569d15e5f35,Intervention,0.23455232558139538,0.22837482517482516,55-64,"0-9,999",Couple Household,1,3-4,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C2,EDF Essentials,0.006177500406570224,0.02704983091652608,0.0
cdd4122408a1e173cd6d0a1a4fba218747577f7e88b7ebcede90405010af1796,Intervention,0.07414769452449568,0.07223643949930458,55-64,"40,000-49,999",Couple Household,0,1,2,Office Worker,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Standard,0.0019112550251910998,0.026458322675351396,5.0
d051789be7eedd358a5946c04133c415a7cfb0d95aa1e4079c292a33d1dd829a,Intervention,0.3029057142857143,0.32827403622851836,45-54,"50,000-74,999",Couple Household,1,3-4,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Easy Online,-0.025368321942804084,-0.07727788110889364,0.0
d0f74f07a96dc49a7749c5cd61c0933703e5106f4f8b631b82be028449f34b42,Intervention,0.391786023054755,0.4070314523589269,65-74,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade A,Fix Total Service,-0.015245429304171887,-0.03745516277874325,4.0
d14c2a5262a8f82f1c53f6c0e0c41dc16b20ed295393a204d8afc9cae1095a99,Intervention,0.15560241820768136,0.1804437618147448,55-64,"75,000-99,999",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Standard,-0.024841343607063443,-0.13766806542509996,5.0
d26fd04448f126265b849a2dcf6a99451b01b10e088c083263282c86596cf1ca,Intervention,0.46503197674418606,0.49006917363045494,35-44,"40,000-49,999",Couple Household,0,2,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade A,Easy Online,-0.025037196886268875,-0.0510891078922434,7.0
d309676c584ba3383200ce22464685371e32a78674c402ddae34ea245d63e1ac,Intervention,0.11720950323974082,0.17861381548446917,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Fix Total Service,-0.06140431224472835,-0.34378254603752967,1.0
d3fa4deb80c2b54881ef1de9be079c492730192bbad521f973ed53e496eefb90,Intervention,0.27728142857142857,0.24465523720056365,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,0.03262619137086492,0.13335578565243875,0.0
d6016bcf4c80962813b571ec1a71b08e6e51598ccd05e80a96ce81f48421c54d,Intervention,0.6548492176386913,0.45748174006444686,25-34,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,0.19736747757424444,0.43142154164763097,4.0
d662db4425afa09d8db12c37702a5eee61ae3fab67b33fb7c89aca522d4073c7,Intervention,0.20127524893314366,0.26865124884366326,75+,"10,000-19,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,EDF Essentials,-0.0673759999105196,-0.25079354814288557,7.0
d8c5efb1ccbc01059b8f9a2f915259ea1ce2d6dae1d100361ff90bc4f0118c66,Intervention,0.06585285714285714,0.13742519305019305,55-64,"20,000-29,999",Couple Household,0,2,2,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C2,Deemed,-0.0715723359073359,-0.5208094259776291,5.0
d9254a0fae409ac4430095ad4625554942ac9694562823f0b02323fc65460507,Intervention,0.14836290322580645,0.13967381174277727,65-74,"40,000-49,999",Couple Household,1,2,3,Retired,Not Employed,A Level Equivalent,Private Renting,Terraced House,150-250k,Social grade C2,Deemed,0.008689091483029182,0.06220988297384608,5.0
dce92e388bdf97d79a6de970f72ca0b6c7a96834ce0441d42489b7db3fc7fc65,Intervention,0.2744041487839771,0.33280708294501393,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,Standard,-0.05840293416103681,-0.17548585097477054,1.0
dd51f3795716a0ad8a3e3a186aad67e90a0a4162c6057e652ed056050273fa8d,Intervention,0.15887071428571428,0.14996435185185186,55-64,"30,000-39,999",Couple Household,0,2,2,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,EDF Essentials,0.00890636243386242,0.059389863816841734,5.0
dd75fa2402ff23f40be13a4d8a42b263c8f16f459b94fc96bce1f0f0eaaf341d,Intervention,0.18182904148783977,0.12585641263940522,25-34,"50,000-74,999",Couple Household,1,3-4,2,Professional,Employed,University Degree or Higher,Private Renting,Terraced House,150-250k,Social grade C1,EDF Essentials,0.05597262884843454,0.4447340240723634,5.0
de09a2d4d2f5c6284ec02524272ba0ece1ffbdb6557348c5945394ce473e7356,Intervention,0.30583333333333335,0.20195465170640486,65-74,"30,000-39,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Fix Total Service,0.10387868162692848,0.514366372595091,4.0
de8224004bd69312d1a55d30ec69ad94c36f217eb50525283974435643833f4b,Intervention,0.25645221238938054,0.26990299572039944,45-54,"50,000-74,999",Couple Household,1,3-4,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C1,EDF Essentials,-0.0134507833310189,-0.04983562073891528,4.0
dee2e3ea4e68a05174a30fd72ea2ac693bea9bad82ac18f4b003a7f54167384a,Intervention,0.5333770250368188,0.4723662952646239,45-54,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Standard,0.061010729772194905,0.12915978634338451,0.0
df667858fd2e412dbd14924ff1c4cb4f6b89ba69dfdd135f9bd475310c7a3bb2,Intervention,0.31842395982783356,0.39423341404358353,65-74,"75,000-99,999",Couple Household,0,2,4,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,EDF Essentials,-0.07580945421574997,-0.1922958620837985,2.0
e170f4df04b2c3292de6546e8e25157cfd2c9a02c5a4805d02b430edf71a1c35,Intervention,0.21639615931721193,0.27989279112754156,55-64,"40,000-49,999",Couple Household,0,2,3,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Deemed,-0.06349663181032963,-0.22686054740650854,4.0
e3150d7e0cdaacfdbebde625ca5496fec2719e27f379efc9a188075fb005a094,Intervention,0.291122131147541,0.2498152985074627,65-74,"20,000-29,999",Single Adult Household,0,2,3,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,0-100k,Social grade C2,Safeguard Assist,0.041306832640078284,0.16534949175198063,4.0
e337381cb9d2205c96bd6a47c404bbda1898dc568a697228a9dfb06de1307df2,Intervention,0.21977786032689453,0.27820782851817333,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,-0.0584299681912788,-0.21002273193567586,2.0
e44d66edc827bcffedf77371894ff203e16f0ce6bf7f58bc9d68f1a1928add91,Intervention,0.3268848439821694,0.2873226107226107,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Office Worker,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Deemed,0.039562233259558655,0.1376927251219819,4.0
e53f635c48b24afc548b012afc2a0db0a5de210849abd3a112988cd9fc64fbec,Intervention,0.2010810810810811,0.2439389736477115,55-64,"50,000-74,999",Couple Household,1,2,4,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade B,Standard,-0.04285789256663039,-0.17569104241835634,5.0
e5c6688daa9f5663e46d41a55b10ac6331f4a80cec8fda74cd00ff7c6f6b4416,Intervention,0.3915715328467153,0.36999859418931585,75+,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Essentials Exclusive,0.021572938657399454,0.05830546114551264,7.0
e6067aa4f1bf0d7612f3ac2ab29c5cfb5bdcc9fdbf27f9bcad718c7742659fcd,Intervention,0.40885642857142857,0.24873348837209305,45-54,"0-9,999",Couple Household,1,5+,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Terraced House,0-100k,Social grade D,Standard,0.1601229401993355,0.643753043658518,2.0
e6686fc002b1e1a7cc84cfe84a0d01bb731b625c9fd79be5ae64d921c7bdf351,Intervention,0.413532384341637,0.4676329411764706,45-54,"50,000-74,999",Couple Household,1,3-4,3,Professional,Employed,A Level Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C2,Deemed,-0.05410055683483356,-0.11569021784206951,2.0
e687915653f517ba03234db0f6824c840a5fef4d02c151d7de680a61d5d2e1fb,Intervention,0.1732944523470839,0.23605248226950354,65-74,"10,000-19,999",Single Adult Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade C2,Standard,-0.06275802992241963,-0.2658647319402816,7.0
e6b666011b5d3bb37b555373a709dda38357e6614a28d62592af40959b9ed5c5,Intervention,0.18131451612903224,0.28561180267404335,55-64,"20,000-29,999",Couple Household,0,2,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,EDF Essentials,-0.10429728654501111,-0.36517148650205183,2.0
e6c687bc1e34a9bd6f6911dc2190bf444bd23c04b85d70093ebf7f06ae045825,Intervention,0.3458348729792148,0.4112224846480869,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade B,Deemed,-0.06538761166887214,-0.15900787070247166,7.0
e78545fa886ae8126343c08bf7bd29c0f193e2daed03bafde511cc476485a8e6,Intervention,0.11762043795620437,0.13671441774491683,45-54,"20,000-29,999",Single Adult Household,1,3-4,2,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C1,Standard,-0.019093979788712453,-0.13966324915590247,5.0
e80439261d3921c3708168bac9b52c5db17924c4606fdb1108b98016a4f73f44,Intervention,0.2247912408759124,0.31783842179426963,75+,"10,000-19,999",Single Adult Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,-0.09304718091835723,-0.29274994631890283,0.0
e8a734b0ae6792ba6f187af2c6adb29180f4a8210dee69a7aa492314481440ee,Intervention,0.11789518072289155,0.14558945908460472,55-64,"40,000-49,999",Couple Household,0,2,4,Office Worker,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,-0.027694278361713162,-0.19022172714866334,5.0
e9081354cd1e93fa08883ed5c527ab31487e379e6bfb6a635ddfd1e4632b47ad,Intervention,0.22401214285714288,0.227636832239925,75+,"20,000-29,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade A,Standard,-0.003624689382782126,-0.015923123455530125,4.0
e997f9f0a2ff589f81a902fe0d9edaa0d88067ab390e32432dad5bc422e8f8e5,Intervention,0.2499252669039146,0.28517513863216265,55-64,"75,000-99,999",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade C1,Standard,-0.03524987172824806,-0.12360780079681359,2.0
ef61e0e5228dd5f260a11d3a15b7ce299ecc1f2fdf936454fa95833130c3468a,Intervention,0.24610114777618364,0.20061492122335498,25-34,"50,000-74,999",Couple Household,1,2,3,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Deemed,0.04548622655282866,0.2267340149748208,1.0
efcaad3bfc6033a064f9d94a4bb6d3ddbd092d88cc8bef0371628f285f9ad72d,Intervention,0.15550284495021338,0.12738770794824397,55-64,"100,000+",Single Adult Household,0,1,1,Director/Managerial,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,500k+,Social grade B,Standard,0.02811513700196941,0.22070525841780775,5.0
efe78bf02bb276822bbc586ca5fa657d164bc63ba1044aad3bf5b90cb28015d9,Intervention,0.24010162601626014,0.27298185202419734,45-54,"75,000-99,999",Couple Household,1,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,-0.03288022600793719,-0.12044839524725132,1.0
f067ddaf024af978b822478fbe5d4c0d77c94a3d1389825f14125c8367dde6e7,Intervention,0.30608961593172124,0.4036736694677871,55-64,"40,000-49,999",Couple Household,0,2,4,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C2,Standard,-0.09758405353606586,-0.24173995213689062,4.0
f12273ade7f0f4d4f5c68810790eecde7a0a979dba17c02242aa83acbd83286e,Intervention,0.24614534883720932,0.2506175783076204,55-64,"75,000-99,999",Couple Household,2+,3-4,4,Skilled Manual Worker,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C2,Deemed,-0.0044722294704110654,-0.017844835548293546,7.0
f14562ab7194115006e43b6982c7540bfd4457b16348d24115dfd2ac7449ef42,Intervention,0.3613821428571429,0.3889490216271885,55-64,"75,000-99,999",Couple Household,1,3-4,4,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Standard,-0.0275668787700456,-0.07087530045638919,2.0
f15bb525b527b0c6d43293c2767d6040d71dbfca6be4e2cf5ac51efd6cc5516d,Intervention,0.195151493598862,0.1176542750929368,55-64,"50,000-74,999",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Deemed,0.0774972185059252,0.6586859546302847,5.0
f3172ef233183d14d803ad0cc63d26729ec81b54850a3264a809ce52e9b461bc,Intervention,0.2805614285714286,0.3276745370370371,65-74,"20,000-29,999",Single Adult Household,0,1,2,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Terraced House,100-150k,Social grade C2,EDF Essentials,-0.04711310846560851,-0.14378019388269803,7.0
f47249f369693d2628847d0301eef3bf413b62a9f8b9e763c3abfd74172ac228,Intervention,0.47764366998577523,0.4181966426858513,35-44,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Engage,0.059447027299923905,0.14215089561247488,2.0
f5c910568a365417ed82fda3d28526322cd6d41f700fa743811c5057e840f324,Intervention,0.2237592867756315,0.21100797747536368,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,0.012751309300267827,0.06043046074765875,0.0
f6db63a812dd27ae44ae536147a740eee396ca3da16e917ca08f0eb5c0552eb6,Intervention,0.5924017155110793,0.5422085889570553,55-64,"50,000-74,999",Couple Household,0,2,5+,Retired,Not Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,0.05019312655402408,0.09257161833340037,7.0
f6fe47044cce652422567e14f4e1358c4baaf4d929c2fe1a667cad9a2df031e0,Intervention,0.4157905982905983,0.30367146840148695,55-64,"40,000-49,999",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Standard,0.11211912988911132,0.36921193314374057,5.0
f71b141b0729fa636ea93c6eeb20e8b63151305bb2cf50f6cbd291bac8dc2a72,Intervention,0.0737107142857143,0.07645101663585951,55-64,"30,000-39,999",Single Adult Household,0,1,2,Looking after home,Not Employed,GCSE Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,Standard,-0.0027403023501452184,-0.03584389679469447,5.0
f7b599c9e3dd70451da3205f6dcb77f9f2a3a467b154bf299270a6c065b7b267,Intervention,0.25879074733096086,0.29929068150208626,55-64,"75,000-99,999",Couple Household,2+,3-4,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,500k+,Social grade C2,EDF Essentials,-0.04049993417112541,-0.13531972986216442,7.0
